index,epoch,gold_label,predicted_label,predicted_label q2 ffnn,correct q2 ffnn?,predicted_label,predicted_label q2 rnn,predicted_label,predicted_label q3 ffnn,predicted_label,predicted_label q3 rnn,predicted_label,predicted_label q1 ffnn,predicted_label,predicted_label q1 rnn,
4796,3,4,tensor(4),4,1,tensor(4),4,tensor(4),4,tensor(4),4,tensor(4),4,tensor(4),4,
4797,3,4,tensor(4),4,1,tensor(4),4,tensor(4),4,tensor(4),4,tensor(4),4,tensor(4),4,
4798,3,4,tensor(4),4,1,tensor(2),2,tensor(4),4,tensor(2),2,tensor(4),4,tensor(4),4,
4799,3,4,tensor(4),4,1,tensor(4),4,tensor(4),4,tensor(2),2,tensor(4),4,tensor(0),0,
index,epoch,gold_label,predicted_label,e,#VALUE!,predicted_label,e,predicted_label,e,predicted_label,e,predicted_label,e,predicted_label,e,
4800,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(2),2,tensor(0),0,tensor(1),1,
4801,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
4802,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(4),4,tensor(0),0,tensor(0),0,
4803,4,0,tensor(2),2,0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,
4804,4,0,tensor(4),4,0,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,tensor(1),1,
4805,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(4),4,tensor(0),0,tensor(4),4,
4806,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(1),1,tensor(4),4,tensor(1),1,
4807,4,0,tensor(1),1,0,tensor(3),3,tensor(1),1,tensor(3),3,tensor(0),0,tensor(0),0,
4808,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4809,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4810,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(2),2,tensor(0),0,tensor(1),1,
4811,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4812,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,
4813,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4814,4,0,tensor(3),3,0,tensor(1),1,tensor(3),3,tensor(1),1,tensor(3),3,tensor(0),0,
4815,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(2),2,tensor(0),0,tensor(0),0,
4816,4,0,tensor(1),1,0,tensor(4),4,tensor(1),1,tensor(4),4,tensor(0),0,tensor(4),4,
4817,4,0,tensor(2),2,0,tensor(2),2,tensor(1),1,tensor(2),2,tensor(2),2,tensor(2),2,
4818,4,0,tensor(1),1,0,tensor(2),2,tensor(1),1,tensor(0),0,tensor(3),3,tensor(0),0,
4819,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4820,4,0,tensor(4),4,0,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(2),2,
4821,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4822,4,0,tensor(0),0,1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,tensor(1),1,
4823,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4824,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4825,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(2),2,tensor(1),1,tensor(1),1,
4826,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
4827,4,0,tensor(1),1,0,tensor(2),2,tensor(1),1,tensor(2),2,tensor(1),1,tensor(1),1,
4828,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
4829,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4830,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4831,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(3),3,tensor(1),1,
4832,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(4),4,
4833,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4834,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(4),4,tensor(0),0,tensor(4),4,
4835,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(2),2,tensor(3),3,tensor(1),1,
4836,4,0,tensor(1),1,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(1),1,tensor(2),2,
4837,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
4838,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
4839,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(2),2,tensor(0),0,tensor(2),2,
4840,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
4841,4,0,tensor(1),1,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4842,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,
4843,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
4844,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4845,4,0,tensor(1),1,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,
4846,4,0,tensor(0),0,1,tensor(3),3,tensor(1),1,tensor(2),2,tensor(0),0,tensor(3),3,
4847,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4848,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4849,4,0,tensor(0),0,1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
4850,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(2),2,tensor(0),0,tensor(1),1,
4851,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(2),2,tensor(0),0,tensor(1),1,
4852,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4853,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
4854,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4855,4,0,tensor(0),0,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,
4856,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4857,4,0,tensor(0),0,1,tensor(4),4,tensor(3),3,tensor(4),4,tensor(1),1,tensor(4),4,
4858,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4859,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(2),2,tensor(0),0,tensor(2),2,
4860,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4861,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4862,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
4863,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4864,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4865,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4866,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4867,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
4868,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4869,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4870,4,0,tensor(0),0,1,tensor(2),2,tensor(1),1,tensor(1),1,tensor(2),2,tensor(0),0,
4871,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4872,4,0,tensor(1),1,0,tensor(1),1,tensor(2),2,tensor(1),1,tensor(0),0,tensor(1),1,
4873,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(3),3,tensor(0),0,tensor(2),2,
4874,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
4875,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
4876,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4877,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4878,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4879,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4880,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4881,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4882,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4883,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4884,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4885,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4886,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
4887,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4888,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4889,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4890,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4891,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4892,4,0,tensor(0),0,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(0),0,tensor(4),4,
4893,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4894,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4895,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(1),1,
4896,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4897,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
4898,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
4899,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4900,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4901,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4902,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4903,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4904,4,0,tensor(0),0,1,tensor(4),4,tensor(3),3,tensor(4),4,tensor(0),0,tensor(0),0,
4905,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(1),1,
4906,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(3),3,tensor(0),0,tensor(1),1,
4907,4,0,tensor(1),1,0,tensor(2),2,tensor(2),2,tensor(2),2,tensor(2),2,tensor(1),1,
4908,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4909,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4910,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4911,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4912,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4913,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
4914,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4915,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4916,4,0,tensor(0),0,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,
4917,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4918,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4919,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4920,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4921,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4922,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4923,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4924,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4925,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4926,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4927,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4928,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4929,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4930,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4931,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4932,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4933,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(3),3,tensor(0),0,tensor(2),2,
4934,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4935,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4936,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4937,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4938,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4939,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4940,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4941,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4942,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4943,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4944,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4945,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(3),3,
4946,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4947,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(3),3,tensor(0),0,tensor(4),4,
4948,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4949,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(1),1,
4950,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4951,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4952,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4953,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4954,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4955,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(3),3,
4956,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4957,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4958,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4959,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4960,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4961,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4962,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4963,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4964,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4965,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4966,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4967,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4968,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
4969,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4970,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4971,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4972,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4973,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4974,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4975,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4976,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
4977,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4978,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4979,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4980,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4981,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4982,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4983,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4984,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4985,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4986,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4987,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4988,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4989,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4990,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(3),3,
4991,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
4992,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4993,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
4994,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
4995,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4996,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
4997,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
4998,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
4999,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
5000,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
5001,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
5002,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5003,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5004,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5005,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
5006,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5007,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5008,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5009,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5010,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
5011,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5012,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5013,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5014,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5015,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5016,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(3),3,
5017,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
5018,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
5019,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5020,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
5021,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5022,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(1),1,
5023,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5024,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
5025,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5026,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5027,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(2),2,
5028,4,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5029,4,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
5030,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
5031,4,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
5032,4,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
